ad_id,ad_name,adgroup_name,adgroup_id,campaign_id,campaign_name,spend_90d
1851146350840993,"Still in love with our @Wayfair couch!✨ 🔗 on my LTK Only thing I’m not a fan of are the pillows that came with the couch, a bit on the stutter side Tor my liking so I purchased 18x18 inserts and o chocolate brown boucle shams to match our boucle brown throw :) Last month my daughter got blood on it, i was shaking in my boots. But hydrogen proxide and dabbing method took it right off!!! I did spray it with a protector however, i followed the instructions and the water never did the bubbling effect it should’ve, so not sure that works lol. Also got a few questions on storage, there is no storage components to this couch. You can remove the pillow cushions but not sure about the rest (Wayfair says not removable per the description). Anyways, I’d still recommend this couch if you’re looking for a boneless, comfortable sectional for your space!!🤍✨#creatorsearchinsights #wayfaircouch #couchreview #aesthetichome #homedecorideas",Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,4188.73
1871342893327474,Girl to girl… GET THE COUCH. #wayfair #wayfaircouch #cloudcouch #girl #homedecor @Wayfair _search_latituderun_u_shape_cloudcouch_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,4143.41
1871450395223202,"under $280! linked in my bio + LTK. wayfair is having their Presidents’ Day clearance right now, so I wanted to share the things I bought that I think you might like! 🫶🏼  #wayfair #wayfairfinds #wayfairfurniture #upholsteredbedframe #platformbed #neutralbedroom #wayfairsale #wayfairfind #wayfairhome #ltkhome #ltkhomedecor _search_haleyivers_dresser_broad_LF",Spark_Dresser_Broad_LF,1871339919032417,1871338571302274,Evergreen VSA Broad Web LF,4132.11
1866362386068738,needed this more than i thought 😍🥹 #wayfaircreator #bathroomstorage #storagecabinet #wayfairelevate #wayfair @Wayfair,Spark_Bathroom_Broad,1845522878358657,1845522176114754,Evergreen VSA Broad Web,4120.46
1867443020764418,#wayfair #wayfairfinds #interiordesign #homedecorideas #sideboard @Wayfair _search_eberndesigns_arijit_sideboard_broad,Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,4062.96
1859390266454066,the most versatile vanity from @Wayfair and it all tucks away at the end of the day ✨ #wayfair,Spark_MakeupVanities_Broad,1851727743997041,1845522176114754,Evergreen VSA Broad Web,4052.16
1871342306656338,FINALLY got a couch! Couch is from @Wayfair _search_latituderun_nyerere_couch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,4040.78
1859845877303505,"In my organization era. 💅 If it doesn’t spin, store, and serve… it’s gone. Organized to be a winner. 🏆 #homedecor #homeorganization #closetgoals #organizedhome #homeinspo",Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,4035.14
1871342577092785,"This Arched Modular Console from @wayfair is a total showstopper. The wait was worth it!!! . . . I'm absolutely in awe of how sleek and aesthetically pleasing this piece is. It's giving custom-built TV wall energy can't wait to style it with accessories. Comment ""console table"" for links to shop. #wayfairhome  #tvconsole #wayfair #homedecor #hometok_search_redbarrel_4_piece_modular_console_broad_LF",Spark_TVConsoles_Broad_LF,1871339958000690,1871338571302274,Evergreen VSA Broad Web LF,3958.57
1871342551742625,this sideboard/dresser is stunning + under $300!!!! linked in my “shop my” #wayfairdresser #dresser #wayfair #wayfairfinds #burledwood @Wayfair _search_millwoodpines_dorne_sideboard_broad_LF,Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,3935.88
1849161685261409,High end looking bed frame at an affordable price from @Wayfair  Comes in king and queen sizes- Color in video is textured ivory canvas  🔗IN BIO IN LINKTREE #wayfair #bedframe #bedroominspo #cozyhome #cozybedroom,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,3917.17
1856762681618513,Decided to switch out our bed last year and it made such a huge difference 😍✨ love this upholstered bed from @Wayfair #wayfairfinds #wayfair #bedroom #masterbedroomdecor #fyp,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,3899.36
1863842782713889,Plug in sconces. Glass lamp shades. With gold brass.  ✨finally getting around to replacing the ones that were on here and have been missing for awhile since my kids broke them! 🤪 now to patch up those holes that can be seen still. Maybe I’ll get around to that some time soon! 😂 These sconces surprised me. They are nice than I thought they would be. I was debating between something much pricier but these were definitely the right choice once I seen them in person! Very happy with them. 💕  💕snagged these @,Spark_lighting_Broad_2,1851727732828481,1845522176114754,Evergreen VSA Broad Web,3885.69
1864297167719490,who doesn’t love a swivel chair? 🤤 @Wayfair  #homedecor #wayfair #brown #midcenturymodern #interiordecor,Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,3881.78
1871341459509249,"This rug makes me so freaking happy! As a part time decorator, I recommended this rug to a friend and O.M.G I loved it so much I got it for my home.  It looks good with almost any color palette, it’s durable and stays in place!  Direct Link: https://creatoriq.cc/3VSJrbI  LTK: https://liketk.it/5uQ88 #ad @Wayfair #WayfairElevate #Wayfair #Wayfaircreator #homedecor _wcp_amberlewis_loloi_windsor_area_rug_FF",Spark_Rugs_Broad_FF,1871339772533905,1871339683323985,Evergreen VSA Broad Web FF,3851.72
1871342571409426,still loving these @Wayfair media stands! #wayfair #wayfaircreator #organicmodern #neutralaesthetic #neutralhomedecor #traditionalhome #interiordesign  #neutralhome #Itkhome #amazonmusthaves #livingroomdecor_ce_wadelogan_hanson_tvstand_broad_LF,Spark_TVConsoles_Broad_LF,1871339958000690,1871338571302274,Evergreen VSA Broad Web LF,3851.23
1854227052444081,"My favorite @Wayfair find ever 🤍🌸🎀 This lamp is pink, bow, floral, vintage perfection ✨! #wayfairfinds #homeaesthetic #girlydecor #vintagestyle #wayfair",Spark_Lighting_Broad,1845523271349393,1845522176114754,Evergreen VSA Broad Web,3776.54
1871342551742641,& it’s on sale!!!! 🤎 linked in my bio!! @Wayfair #interiordesign #homedecor _search_millwoodpines_dorne_sideboard_broad_LF,Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,3775.81
1856214892978386,the bedframe of our dreams from @Wayfair 🤎  #wayfairfinds #wayfairfurniture #chocolatebedframe #brownbedframe #interiordecor,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,3751.76
1871338655525905,#WayfairPartner The best way to shop for your dorm!!!! @Wayfair #dormshopping #backtoschool #collegeprep #shopping_clp_grwmhudson_bts_vsa_LF,GTM_Parents_BTS_VSA_LF,1871338595218818,1871338571302274,Evergreen VSA Broad Web LF,3674.96
1871342892421121,"Luxe 108"" Corduroy Sectional  Wayfair guys! I’m in love  #wayfair #couch #fypシ゚viral🖤tiktok☆♡🦋myvideo #fypシ゚viral #sectional #corduroysectional #imnotgoinganywhere #fypシ _search_luxe108_corduroy_sectional_broad_FF",Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,3629.32
1866463093056690,"The best long, narrow table for my sunroom 🤎 #wayfair #wayfaircreator @Wayfair",Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,3616.22
1871342927276417,The Scarlet dresser from @Wayfair is one of my favorite neutral furniture pieces 🤎 The warm wood tone and classic design make it so easy to style… and right now it’s on sale! 🔗 in my Linktree. #w#wayfairw#wayfairfindsn#neutralhomeh#homeinspodresser _search_charltonhome_scarlett_collection_dresser_broad_FF,Spark_Dresser_Broad_FF,1871339768085602,1871339683323985,Evergreen VSA Broad Web FF,3613.64
1871450353099777,Morning light ✨  #homedecor #homeaesthetic #livingroomdecor #livingroomdecorideas #neutralhomedecor _search_thewhitebrickhome_chairs_broad_LF,Spark_Chairs_Broad_LF,1871339883085057,1871338571302274,Evergreen VSA Broad Web LF,3602.65
1854213361391617,"The piece that was missing! I was on the hunt for something like this for a while and as soon as I saw it, it was an immediate add to cart moment! Cold walls < Winter warmth 🥰 #w#wayfaircreatorw#wayfairpartnerw#wayfairelevatew#wayfairb#bedroominspo",Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,3591.41
1849148003709953,"Love my new photo frames from Wayfair! They're gorgeous, budget-friendly, and come in multiple sizes and designs - available as a set of 6. You can find the link on my LTK - link under my bio.  @Wayfair #wayfair #wayfairfinds #wayfairhome",Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,3588.39
1845524310356050,The dreamiest desk from @Wayfair - a CB2 office dupe I’ve been begging for the longest time 😍 AND it’s affordable… like actually affordable (under $175) #desk #officedecor #diyoffice #homedecor,Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,3582.65
1866548929015842,"#ad Gift ideas for every type of dad... (that the whole family benefits from too😉) #wayfairpartner  From the dad who loves hosting outside, to the road trip dad, coffee-loving dad, music-loving dad and everything in between @Wayfair has something for every kind of dad! #Wayfair #Itkit liketkit @LTK  Click the link in my bio to shop or Shop here : https://liketk.it/6ecJE_ltk_apieceofmyglamhome_fathersday_",GTM_FathersDay,1851727769933970,1845522176114754,Evergreen VSA Broad Web,3555.51
1871340171339889,Replying to @Britt 🤍 here are the rug details! Rug is from @Wayfair ! #homedesign #interiordesign #rugs #homeinspo #home _ce_gracieoaks_katasha_rug_broad_LF,Spark_Rugs_Broad_LF,1871339925834801,1871338571302274,Evergreen VSA Broad Web LF,3537.57
1859836706580545,storage beds >>> #storage #storagehacks #storagebed #nycapartment #smallspacesolutions,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,3520.33
1871342276291921,"New space, new chairs ✨ Ordered the Mamanbai Upholstered Barrel Accent Chairs from Wayfair — they came fast, were easy to assemble, and look perfect in my space 😍 #wayfairfinds #moderndecor #homeinspo #accentchairs_wroughtstudio_mamanbai_chair_broad_LF",Spark_Chairs_Broad_LF,1871339883085057,1871338571302274,Evergreen VSA Broad Web LF,3517.47
1854940279997554,Still obsessed with this space! This wallpaper is one of my favs! 🍑🍐  Wallpaper is from @wayfair  . . . #diyhomeprojects #wayfaircreator #wayfairfinds #diyhomeimprovement #homeupdates,Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,3496.52
1864456939997249,#ad Look how cute my console table from @Wayfair is?? Added just the right character to my basement and I’m so excited to share it with you guys! Look at the spindle legs?!😍  Link is in my bio if you want to know more! #wayfair #wayfairelevate #vintagevibes #consoletable,Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,3461.27
1854507433415761,the gilus writing desk from @Wayfair 🤍 #wayfair #desksetup #aestheticdesk #wfhsetup #wayfairfinds,Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,3458.43
1864473959352354,I’ve had these for about a month now and I am SO HAPPY I ditched my old ones. @Wayfair  #nightstand #diyhome #wayfair #wayfairfinds #affordablehomedecor,Spark_Dresser_Broad,1845523018575154,1845522176114754,Evergreen VSA Broad Web,3448.0
1867619602845106,The perfect mix of modern sleek design and everyday function! A must have dinner set✨ @Wayfair  🔗Linked on my LTK shop and Wayfair storefront in my bio!🤍 #wayfair #wayfaircreator #dinnerwareset #homeessential #giftedbywayfair _search_jossmain_porcelain_12pieces_dinnerware_broad,Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,3427.55
1871342199202978,Replying to @SOUTHERNBOUJIEECHIC Find the 🔗 to this bed at the 🔝 or use this: https://creatorlink.shop/4qj83Hj @Wayfair  #wayfair #wayfairfurniture #bedding #beds _search_wroughtstudio_ishia_bed_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,3357.1
1871340192195713,"#ad LINK IN BIO!!! I’m so happy every time I enter now 🥹🚪👟#Wayfair, #WayfairCreator @Wayfair _search_latituderun_boho_shoestorage_broad_LF",Spark_ShoeStorage_Broad_LF,1871339936551121,1871338571302274,Evergreen VSA Broad Web LF,3339.75
1871342369066242,The prettiest piece of furniture in my house.   The stunning 10 piece adjustable sectional from @Wayfair #wayfair #wayfaircreator #wayfairfinds #wayfairfinds _search_wadelogan_arfsten_sectional_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,3266.77
1871342609147153,Love this dining table from @Wayfair such a steal! 🤌🏽✨ linked on my @LTK 🤍 #diningtable #diningroom #wayfair #wayfairfinds #wayfairfurniture _search_latituderun_under90_diningtable_broad_LF,Spark_Tables_Broad_LF,1871339966771506,1871338571302274,Evergreen VSA Broad Web LF,3265.85
1871342306654226,Replying to @mellymellsx   #apartmenttour #apartmentdecor #homefinds @Wayfair #wayfairfinds _search_latituderun_nyerere_couch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,3228.71
1867443257361474,"I couldn't find a TV console that felt right for this wall, so I got creative and used 3 accent cabinets instead 🤍 I found these through @Wayfair Verified, which made it easier to discover pieces I felt confident bringing into my home. The extra storage is a bonus, and I love how they create one seamless custom look under the TV. #wayfair #livingroomdecor #homedecor #minimalisthome _pcp_brittneeaspen_verified_vsa",Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,3211.67
1871342183870610,Staying true to my neutral loving self 😍 @Wayfair #neutralbedroom #neutralbedroominspo #wayfairfinds _search_joss_hanson_bed_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,3174.89
1871340160701873,final touches to the bedroom 🤍🌿✔️ #dresser #bedroom #wayfair #decor #furniture @Wayfair 7 drawers dresser _search_ebern_tall_7_drawers_dressser_broad_LF,Spark_Dresser_Broad_LF,1871339919032417,1871338571302274,Evergreen VSA Broad Web LF,3136.25
1864562820354257,The comfiest chair to add to your home🤍 Comment “home” and I’ll send you a direct link to shop the chair!  #homedecor #livingroomdecor #wayfairfinds #homeowner @Wayfair,Spark_Chaise_Broad,1845522335696993,1845522176114754,Evergreen VSA Broad Web,3128.67
1871342985323682,And she’s affordable 💁🏼‍♀️  Such a steal for the size and quality of this 🥹 I’ve been loving decorating it for the holidays  @Wayfair #wayfair #wayfairfinds #consoletable #tribesigns _ce_tribesigns_71_farmhouse_consoletable_broad_FF,Spark_TVConsoles_Broad_FF,1871339803012241,1871339683323985,Evergreen VSA Broad Web FF,3110.23
1866458495474705,Loving how this console table looks in my entryway. It brings so much character and charm to this space. 🦢✨ @Wayfair  Linked under my bio in my Wayfair storefront. ✨ #wayfair #wayfairfinds #wayfairfurniture #wayfaircreator #charminghome,Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,3110.14
1871340213992513,"✨Linked in Bio ✨$4,200 vs $237!  Found an Arhaus entryway table dupe that’s REAL wood and gives the same high-end look on @Wayfair for less. Mom budget approved! #arhausdupe #entrywaytable #consoletable #budgetdecor #luxuryforless  _search_millwoodpines_63_solidwood_console_table_broad_LF",Spark_TVConsoles_Broad_LF,1871339958000690,1871338571302274,Evergreen VSA Broad Web LF,3106.94
1863814430830753,Only took a year to really put in some effort with decorating! The wardrobe armoire is from @Wayfair #chicagoapartment #entrywaydecor #apartmentdecor #apartment,Spark_BedroomFurniture_Broad_2,1851727743997009,1845522176114754,Evergreen VSA Broad Web,3099.02
1871450400340001,These statement barstools are one of my favorite pieces in my apartment 🖤  from @Wayfair !! #apartmentinspo #homefinds #barstools #kitcheninspo #wayfairfinds _search_ellemenzel_stools_broad_FF,Spark_Stools_Broad_FF,1871339799032897,1871339683323985,Evergreen VSA Broad Web FF,3092.57
1867436241773825,"Lighting can definitely change a space. I love pieces that feel collected, not perfect. These hammered pendants from @Wayfair have just the right rustic edge. I spend a lot of time in this kitchen, so I want it to feel warm and cozy... but at the end of the day, it still has to be a working kitchen. These pendant lights can be found in my Wayfair Storefront, OR here's my link:  ⬇️ https://creatorlink.shop/4acCokL #wayfair #wayfaircreator #wayfairelevate #ad #kitchenlighting _wcp_elevate_17stories_xeniya_pen",Spark_lighting_Broad_2,1851727732828481,1845522176114754,Evergreen VSA Broad Web,3087.12
1871342968472722,Linked it right in my shop my !! Under “home” or “TikTok” #wayfairfinds #burlwoodsideboard #burlwood _search_millwoodpines_dorne_sideboard_broad_FF,Spark_Sideboard_Broad_FF,1871339790103586,1871339683323985,Evergreen VSA Broad Web FF,3083.13
1856124783439889,#advertising Obsessed with this dining cart from @Wayfair ! Gave a touch of charm to my dining room 🍽️ #homedecor #howistyledit #fyp,Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,3072.2
1859302400379121,they do the work for me 🫶🏻 @Wayfair #wayfair #wayfaircreator #wayfairfinds #wayfairfurniture #accentchair,Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,3069.71
1864471752955105,Loving our new sofa from @Wayfair 💚 thank you to my husband for being the best!! #wayfair #newfurniture #wayfairfinds #nesting #sectional,Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,3067.32
1862476981105794,"Shine bright at your workspace ✨🪐Wint Metal Desk Lamp from @Wayfair k, modern, and perfect for any desk! #Wayfair #DeskLamp #HomeOfficeStyle #homedecorating",Spark_lighting_Broad_2,1851727732828481,1845522176114754,Evergreen VSA Broad Web,3054.57
1864634682215714,Latest addition to the Living Room and I am in love🤍 🔗 in LTK  @Wayfair  #wallart #livingroom #apartmentdecor #interordesign #homedecor,Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,3048.9
1867634589944946,"The most perfect addition to our home, this kitchen island that was super easy to build, is moveable, renters friendly and is linked in my bio under Wayfair collections ✨ @Wayfair #wayfair #wayfaircreator #kitchendecor #kitchenideas #kitchenisland  _wcp_ivybronx_marble_kitchenisland_broad",Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,3025.01
1871342385521729,Yup I’m obsessed with my new couch lol #wayfair #wayfairfinds _search_latituderun_nyerere_sofa_broad_LF,Spark_Couches_Broad_2_LF,1871339910950129,1871338571302274,Evergreen VSA Broad Web LF,3024.34
1863099848947906,"We are so excited to revamp this space, more updates coming very soon!! Rug from @Wayfair 🫶🏼  #apartmentdesign #officedesign #ruginspo #apartmentinspo #apartmentdecor",Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,3013.67
1864470319264961,"honestly one of my favorite wayfair finds so far, it pulled my whole living room together 🤍 linked in my Wayfair storefront under “My Living Room Links!” @Wayfair #wayfairfinds #wayfaircreator",Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,3010.09
1870628096693314,Love this round dining table from Wayfair! So perfect for our little breakfast nook 🫶🏻 Linked in my bio on my LTK! #homedecor #banquette #affordablefurniture #diningroom #beverleyroundwood @Wayfair _ltk_poppys_home_tableunder550_broad,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,3010.08
1871342198497729,& the queen is only $300! One of my favorite wayfair finds! 🫶🏻 #homedecor #homeinspo #bedroom #furniture #affordabledecor _search_wadelogan_birzer_bed_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,3009.66
1871342901985346,Still obsessed with my couch after almost 2 and a half years. Fav purchase by far. Still adding finishing touches to my space! #homedecorideas #vintagedecor #homedecoronabudget #sectionalsofa #pinterestaesthetic _search_wadelogan_antiqua_sectional_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,3009.24
1856037960012897,indoor/outdoor leopard print rug 🫶🏼@Wayfair,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,3008.92
1871342301477169,Cozy vibes with wayfair products✨ 3 months of no regrets ✨ @Wayfair  #cozyhome #wayfairfinds #wayfairaffiliate #paratii #aesthetichomedecor _search_latituderun_mauralia_sectional_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,2995.83
1859395954080802,This accent mirror is everything! Love how it looks on my entryway. 😍🦢 Check out my Wayfair storefront link under my bio. @Wayfair  #wayfairfinds #wayfairfurniture #wayfair #wayfaircreator #wayfairfind,Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,2989.19
1871341633964161,"The most asked about chairs in our home! I adore these chairs and love the traditional, tailored look. The color is “beige” and they are the most gorgeous creamy white in person! Linked in my ShopMy🤍 @Wayfair #upholsteredchair #livingroom #interiordesign #traditionalhome #homedecorating _search_latituderun_327_skirted_swivelchair_broad_LF",Spark_Chairs_Broad_LF,1871339883085057,1871338571302274,Evergreen VSA Broad Web LF,2988.54
1871342561844849,A great @Wayfair find! If you are looking for barstools these are a great dupe!  #wayfairfinds #wayfair #dupe #home #homedecor #barstools _search_larkmanor_alighiero_stools_broad_LF,Spark_Stools_Broad_LF,1871339950442689,1871338571302274,Evergreen VSA Broad Web LF,2983.36
1863098634493042,I’m in loveeee @Wayfair ✨ this space was needing a larger rug and I finally decided on one 🫶🏽 #home #rug #wayfair #wayfairfinds #livingroom,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,2976.01
1846343657774097,Moved in 6months ago and already feels so cozy! #nyc #nycapartment #nycapartmenttour #brooklynapartment,Spark_Bookshelves_Broad,1845522455733249,1845522176114754,Evergreen VSA Broad Web,2959.53
1871450429256961,"Coffee table reset routine ✨ Always get so many questions on this coffee table, it’s @Wayfair !! #apartmentinspo #resetroutine #coffeetable #coffeetablestyling #apartmentdecor _search_ellemenzel_tables_broad_LF",Spark_Tables_Broad_LF,1871339966771506,1871338571302274,Evergreen VSA Broad Web LF,2945.04
1851143842988209,WAYFAIR NIGHTSTANDS what I ordered v what I got #homeowner #wayfairfinds,Spark_BedroomFurniture_Broad,1845522581635297,1845522176114754,Evergreen VSA Broad Web,2927.91
1871340194464850,"The perfect shoe storage cabinet, fits up to 24 pairs of shoes (including your boyfriend’s sneakers) 👟  @Wayfair 🤎 Find this on my LTK, link in bio ✨ #shoestorage #entryway #apartmenttour #interiordesign #fyp _search_loonpeak_24pair_walnut_shoestorage_broad_LF",Spark_ShoeStorage_Broad_LF,1871339936551121,1871338571302274,Evergreen VSA Broad Web LF,2908.47
1866457281616082,Upholstered Slipcovered Barrel Armchair Set from @Wayfair for a Cottage Style feel in my office  #cottagecore #armchair #loungechair #homedecor #wayfairfinds,Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,2870.79
1871341690000626,So thankful I was able to grab these before they sold out. This is a small home upgrade that made such a difference. These barstools from @Wayfair added just what I needed to my space. 🔗 in bio #wayfair #homedecor #momlife #kitchenupgrade #kitchenfurniture  _ce_corriganstudio_vannie_upholstered_stool_broad_LF,Spark_Stools_Broad_LF,1871339950442689,1871338571302274,Evergreen VSA Broad Web LF,2849.24
1866459311335649,The most perfect nightstand 🤍 and less than $200 @Wayfair #renterfriendly #apartmentdecor #homeupgrades #interiorstyling #marblesidetable,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,2841.0
1863751070990450,maturing is getting rid of the white shelves #shelfdecor #roomdecor #handbags #wayfair #officedecor,Spark_Bookshelves_Broad,1845522455733249,1845522176114754,Evergreen VSA Broad Web,2840.15
1856768175747266,Nothing says cozy like a chair that fits your entire family 🤪 @Wayfair,Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,2835.18
1871450410864738,This entryway sets the vibe every time. #entrywaydecor #modernorganic #blackmenoftiktok #wayfairfinds #housetohome @Wayfair _search_smoothepiphany_sideboard_broad_LF,Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,2830.69
1871341463039025,We’re no longer tripping over shoes in 2026. Check out my Wayfair Storefront for direct link to these finds. Link in bio  @Wayfair #wayfaircreator _search_bayisle_clie_shoestorage_broad_FF,Spark_ShoeStorage_Broad_FF,1871339784944641,1871339683323985,Evergreen VSA Broad Web FF,2818.1
1868272282307714,"When you need extra storage space in your bedroom, this Wayfair bed frame makes it work ✨ Clean design, minimal look, and smart use of under-bed space for everyday essentials. A simple upgrade that keeps the room feeling open and organized. Comment “bed” and I’ll send you the link.  #WayfairElevate #WayfairCreator #ad @Wayfair _wcp_itsjoycecreates_loftbed_broad",Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,2800.64
1871342797287666,Girly things 💕 #wayfair #wayfairfinds #wardrobe #girlythings #girly_ce_larkmanor_baroncourt_armoire_broad_FF,Spark_BedroomFurniture_Broad_FF,1871339728423089,1871339683323985,Evergreen VSA Broad Web FF,2798.38
1864476092875810,New bed alert 🚨 #dogbed #largedogbreed #wayfair @Wayfair,Spark_Pet_Broad,1845523499811138,1845522176114754,Evergreen VSA Broad Web,2759.68
1871342893327490,8 months later and we STILL love this couch!! 🤩☁️ 🔗 for this couch is in my b i o  #wayfair #wayfaircreator #sectional #wayfairfinds @Wayfair _search_latituderun_u_shape_cloudcouch_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,2757.51
1871341365154065,"Simple. Soft. Perfect 🔥😍 @Wayfair ,Your dream girl bed! 🎀. Click the 🔗 in my bio to purchase! 🤭  #fireplacebed #bedroomideas #bedroomdecor #decor #blackgirlluxury #headboard #bedroomfurniture #homefurniture #homedecor #luxuryhome #luxuryliving #asthetic #wayfair #wayfaircreator #bedroominspo _search_brayden_ashray_bed_broad_FF",Spark_Bed_Broad_FF,1871339709357409,1871339683323985,Evergreen VSA Broad Web FF,2740.16
1854234974402658,Coffee bar of my dreams ✨🤌🏼  🔗Linked everything in my ltk  Sideboard: @Wayfair  #wayfair #wayfairfinds #wayfaircreator #wayfairfurniture,Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,2738.94
1863814431042594,Gorgeous 20.9” Tufted Square Footstool Ottoman’s 🤎🤎 Link in Bio  From @Wayfair  #fyp #wayfair #ottoman #homedecor #decor,Spark_BedroomFurniture_Broad_2,1851727743997009,1845522176114754,Evergreen VSA Broad Web,2715.27
1862735625326194,this cutie mirror was exactly what this bare space needed!!✨ it’s in my @Wayfair storefront!! #WayfairCreator #Wayfair #homedecor #decoratewithme #apartmentdecor,Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,2704.25
1862478927098209,I’m obsessed 😭 I’ve always wanted a proper vanity to sit and do my makeup everyday & he did so good #vanity #setupmyvanity #makeupvanity,Spark_MakeupVanities_Broad,1851727743997041,1845522176114754,Evergreen VSA Broad Web,2700.68
1871342366862385,Yes.  You need this couch before the holidays.  #wayfairfinds #ad #wayfaircreator #wayfairelevate #wayfair @Wayfair _search_wadelogan_arfsten_sectional_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,2700.4
1871342483974210,this was on back order and was a pleasant surprise when it showed up at my door months after ordering it😍🤎 #wayfair #wayfairfinds #rugs #bathroomrug #runnerrug @Wayfair @Loloi Rugs _clj_loloi_scottie_mocha_rug_broad_LF,Spark_Rugs_Broad_LF,1871339925834801,1871338571302274,Evergreen VSA Broad Web LF,2657.58
1871450386965554,On wayfair 😊 #homedecor#homefinds#rug#dopaminedecor#colorfulhomedecor _search_houseofgracie_rugs_broad_FF,Spark_Rugs_Broad_FF,1871339772533905,1871339683323985,Evergreen VSA Broad Web FF,2654.35
1846620610999569,"write with me 🥰  What are you reading this weekend? As always, my chair is from @Wayfair and 🔗 in my bio & showcase along with everything else 🥰 #booktok #indieauthorsoftiktok #indieauthor #booktokerfyp #booktokers #bookbesties #authorfriends #writingabook #debutnovel",Spark_Chaise_Broad,1845522335696993,1845522176114754,Evergreen VSA Broad Web,2627.05
