ad_id,tiktok_item_id,identity_id,operation_status,ad_name,adgroup_name,adgroup_id,campaign_id,campaign_name,spend_90d
1871342888124690,7479305555580914974,6920294284349654021,ENABLE,FINALLY got a couch! Couch is from @Wayfair _search_latituderun_nyerere_couch_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,1577.73
1871342784336946,7542929550800440606,7291439464357594155,ENABLE,Over a year later and I’m still obsessed with this bed frame from @Wayfair ! Link is in my bio for exact one.  Color in video is textured ivory canvas  #creatorsearchinsights #labordaysale #wayfair #bedframe #bedroominspo _search_wadelogan_birzer_bed_broad_FF,Spark_Bed_Broad_FF,1871339709357409,1871339683323985,Evergreen VSA Broad Web FF,1563.11
1860664889031777,7618625271146597645,6960781719646831621,ENABLE,Wayfair understood the assignment with this one ✨ A desk that’s both functional and aesthetic—because creating a space that supports my productivity was the goal. #HomeOffice #desk #WayfairFinds #officedesk #officedecor @Wayfair,Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,1560.04
1871340243029361,7647234066227514655,7291439464357594155,ENABLE,"I couldn't find a TV console that felt right for this wall, so I got creative and used 3 accent cabinets instead 🤍 I found these through @Wayfair Verified, which made it easier to discover pieces I felt confident bringing into my home. The extra storage is a bonus, and I love how they create one seamless custom look under the TV. #wayfair #livingroomdecor #homedecor #minimalisthome _pcp_brittneeaspen_verified_vsa_LF",Spark_Verified_Broad_LF,1871339968197938,1871338571302274,Evergreen VSA Broad Web LF,1555.04
1856770559770705,7440573083926138154,6782924664106484742,ENABLE,Where ill be sitting and reading all winter #livingroomdesign #chaiselounge #readingchair #interiordesign #cozyathome #readingnook #homedesign #homefind #wayfair,Spark_Chaise_Broad,1845522335696993,1845522176114754,Evergreen VSA Broad Web,1552.87
1871342198496577,7559573976100523294,7291439464357594155,ENABLE,High end looking bed frame at an affordable price from @Wayfair  Comes in king and queen sizes- Color in video is textured ivory canvas  🔗IN BIO IN LINKTREE #wayfair #bedframe #bedroominspo #cozyhome #cozybedroom _search_wadelogan_birzer_bed_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,1548.18
1871342772736002,7603425458792729886,6780077238441673733,ENABLE,Staying true to my neutral loving self 😍 @Wayfair #neutralbedroom #neutralbedroominspo #wayfairfinds _search_joss_hanson_bed_broad_FF,Spark_Bed_Broad_FF,1871339709357409,1871339683323985,Evergreen VSA Broad Web FF,1539.58
1871341465586786,7628407165962784013,6642533968355442694,ENABLE,"#ad LINK IN BIO!!! I’m so happy every time I enter now 🥹🚪👟#Wayfair, #WayfairCreator @Wayfair _search_latituderun_boho_shoestorage_broad_FF",Spark_ShoeStorage_Broad_FF,1871339784944641,1871339683323985,Evergreen VSA Broad Web FF,1538.35
1871342784354434,7605980812692983070,7389999309020349482,ENABLE,Replying to @SOUTHERNBOUJIEECHIC Find the 🔗 to this bed at the 🔝 or use this: https://creatorlink.shop/4qj83Hj @Wayfair  #wayfair #wayfairfurniture #bedding #beds _search_wroughtstudio_ishia_bed_broad_FF,Spark_Bed_Broad_FF,1871339709357409,1871339683323985,Evergreen VSA Broad Web FF,1537.11
1862481004855458,7615983298514341134,6653801714480775173,ENABLE,I’m SO embarrassed to show you guys how bad our recycling bin situation was before. I found the best upgrade on Wayfair! #wayfairfinds #diyproject,GTM_SpringCleaning_Broad,1851726852802593,1845522176114754,Evergreen VSA Broad Web,1536.03
1864458321740898,7614718545041116447,4866795,ENABLE,gifted by Wayfair  This mirror made my room look 10x better🤩🪞💛 | @Wayfair #wayfair #wayfairfinds #mirror #homedecorideas #fyp,Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,1533.47
1863822350675970,7632599760641330446,7069025658915980330,ENABLE,"In partnership with @Wayfair & @Bedsure , a much-needed bedding refresh for spring 🌷🦋 and the perfect time for you to do the same with the current Way Day Sale!!  As we move into the new season (& with pregnancy), I’ve been so ready to swap out our sheets for something cooler, and lighter. Already, it’s been so much better and more comfortable!! #Ad #Bedsure #wayfaircreator #wayday #bedding",Spark_Bedding_Broad,1851727769933954,1845522176114754,Evergreen VSA Broad Web,1529.46
1871342968472706,7607591287981706509,6732114765684229125,ENABLE,can’t wait to style her🤭 #wayfair #wayfairfinds #homedecor #affordablefurniture _search_millwoodpines_dorne_sideboard_broad_FF,Spark_Sideboard_Broad_FF,1871339790103586,1871339683323985,Evergreen VSA Broad Web FF,1529.38
1867435338115745,7607837501159410974,6999642696463156229,ENABLE,@Wayfair really hit with this chandelier 🔥 #lighting #wayfairfinds #wayfair #design _search_lemonsandlacellc_multi_lighting_broad,Spark_Lighting_Broad,1845523271349393,1845522176114754,Evergreen VSA Broad Web,1522.83
1863740144022818,7629685038254165261,6929977224402355205,ENABLE,Didn’t have a office space but definitely made it work😍 @Wayfair #homedecor #officespace #bcba #rbt,Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,1520.29
1871341441368193,7568554858488286494,6728150478016889862,ENABLE,final touches to the bedroom 🤍🌿✔️ #dresser #bedroom #wayfair #decor #furniture @Wayfair 7 drawers dresser _search_ebern_tall_7_drawers_dressser_broad_FF,Spark_Dresser_Broad_FF,1871339768085602,1871339683323985,Evergreen VSA Broad Web FF,1508.25
1871342558103858,7581539020539317517,6903680292864492549,ENABLE,These Wayfair bar stools are just what you need. @Wayfair  Link to shop: https://creatorsold.io/wayfair/christabelle_ugc/kitchen-essentials-2 #wayfaircreator #wayfair #wayfairfurniture #ugc #lifestyle _search_corriganstudio_kiyanni_stools_broad_LF,Spark_Stools_Broad_LF,1871339950442689,1871338571302274,Evergreen VSA Broad Web LF,1499.87
1864460528212018,7623394515629411614,7272530399963284523,ENABLE,#ad I’m in loveee I’m obsessed with this chandelier from @wayfair 😍 can’t wait for this area to come together #wayfaircreator #wayfair #wayfairelevate,Spark_lighting_Broad_2,1851727732828481,1845522176114754,Evergreen VSA Broad Web,1474.39
1872623790048386,7633972787090165006,7339743283512853546,ENABLE,Elevate your entry space with this beautiful shoe cabinet 😍 linked in my bio✨ @Wayfair  #wayfairfinds #wayfaircreator #cozyhome #shoestorage _Search_jennmontoya_shoestorage_broad_LF,Spark_ShoeStorage_Broad_LF,1871339936551121,1871338571302274,Evergreen VSA Broad Web LF,1474.16
1871450288863649,7649757750582414623,7456175183063630894,ENABLE,Morning light ✨  #homedecor #homeaesthetic #livingroomdecor #livingroomdecorideas #neutralhomedecor _search_thewhitebrickhome_chairs_broad_FF,Spark_Chairs_Broad_FF,1871339735707778,1871339683323985,Evergreen VSA Broad Web FF,1466.84
1860746503740578,7610519859587239181,6882015404077401094,ENABLE,linked in bio ☁️  my dream boucle bed from @Wayfair | #wayfairelevate #ad #wayfaircreator #wayfair #cozybedroom,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,1439.41
1871342551743697,7636048138062548255,6716271091998082054,ENABLE,Linking in my ShopMy 🫶 #wayfair #wayfairfinds #homedecor #interiordesign #home _search_millwoodpines_dorne_sideboard_broad_LF,Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,1433.9
1871342976554193,7572984348346027277,6717065464482972678,ENABLE,A great @Wayfair find! If you are looking for barstools these are a great dupe!  #wayfairfinds #wayfair #dupe #home #homedecor #barstools _search_larkmanor_alighiero_stools_broad_FF,Spark_Stools_Broad_FF,1871339799032897,1871339683323985,Evergreen VSA Broad Web FF,1433.38
1871342854407314,7560466383910227213,6804213459720160262,ENABLE,"New space, new chairs ✨ Ordered the Mamanbai Upholstered Barrel Accent Chairs from Wayfair — they came fast, were easy to assemble, and look perfect in my space 😍 #wayfairfinds #moderndecor #homeinspo #accentchairs_wroughtstudio_mamanbai_chair_broad_FF",Spark_Chairs_Broad_FF,1871339735707778,1871339683323985,Evergreen VSA Broad Web FF,1427.01
1871342528327889,7597273632892521742,6803845788856402949,ENABLE,"I've never been so excited for a piece of furniture in my life ! It completely opens up the front room I'm obsessed, AND I built it all by my myself 💕@Wayfair  #furniture #homeimprovement #organization #bayarea _search_millwoodpines_24pair_shoecabinet_broad_LF",Spark_ShoeStorage_Broad_LF,1871339936551121,1871338571302274,Evergreen VSA Broad Web LF,1424.95
1867619603413297,7608706322049027341,7323586612733363243,ENABLE,Another gorgeous @Wayfair find.  #wayfairfinds #wayfaircreator #wayfairpartner _search_frenchhome_laguiole_flatwareset_broad,Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,1412.99
1871450342323425,7662791894723742989,7214810166121923630,ENABLE,Bedroom makeover starts here let’s unbox my New Night stands with me!  @Wayfair  #apartmentliving #homeinspo #nightstand #bedroomdecor #bedroominspo _search_tracybanura_nightstand_broad_LF,Spark_BedroomFurniture_Broad_LF,1871339875265665,1871338571302274,Evergreen VSA Broad Web LF,1409.86
1871342927275441,7615964862702718239,7554831408167568439,ENABLE,The Scarlet dresser + nightstands from @Wayfair are some of my most asked-about pieces 🤎 Beautiful warm wood tones and such a timeless bedroom set. Linked in my LTK & Linktree. #WayfairHome #BedroomFinds #NeutralHome #LTKHome #wayfairfinds _search_charltonhome_scarlett_collection_dresser_broad_FF,Spark_Dresser_Broad_FF,1871339768085602,1871339683323985,Evergreen VSA Broad Web FF,1395.86
1871342296069329,7638474174532570398,7628425248530170893,ENABLE,"😍 This couch instantly upgraded my space  🤍 I love the neutral color and modern vibe — exactly what I was looking for @Wayfair 🖇️ Mahwah 98"" Chenille Square Arm Sofa L-Shape Convertible Sectional Couches Sofas with Storage Chaise By Latitude Run #wayfair #wayfaircreator #home #livingroom #couch  _search_latituderun_mahwah_sofa_broad_LF",Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,1394.26
1867446470781089,7647612611705457951,7305533354732127275,ENABLE,I’ve ordered enough home decor online to know the difference 😂 These days I just look for the Wayfair Verified seal and save myself the guessing game. Makes decorating a whole lot easier 💜  #shoppinghack #WayfairElevate #homeideas #homedecor #WayfairVerified_pcp_carrieithome_verified_vsa,Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,1391.76
1871341404778546,7629404120784309518,6697743029070513158,ENABLE,"The most asked about chairs in our home! I adore these chairs and love the traditional, tailored look. The color is “beige” and they are the most gorgeous creamy white in person! Linked in my ShopMy🤍 @Wayfair #upholsteredchair #livingroom #interiordesign #traditionalhome #homedecorating _search_latituderun_327_skirted_swivelchair_broad_FF",Spark_Chairs_Broad_FF,1871339735707778,1871339683323985,Evergreen VSA Broad Web FF,1390.96
1867619598295665,7625991532692213023,6971379108672701445,ENABLE,Morning ☀️#farmhouse #interiorinspo #morning #coffee #cottagecore _search_larkmanor_aamyah_kitchenisland_broad,Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,1383.02
1867619602840802,7629032047872429325,7183143664050373674,ENABLE,Just added these to my kitchen and I’m loving them 🤍 These mini ceramic cocottes are perfect for dips or baked treats—can’t wait to put them to use. Link below ⬇️  @Wayfair #wayfaircreator #wayfair #kitchenhacks #homedecor #homeinspiration . https://creatorsold.io/wayfair/emilyalhome_search_staub_ceramic_mini_cocotte_broad,Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,1382.89
1867448674328657,7646572348606369037,7148027196937192490,ENABLE,baby girl’s nursery is almost finished!! I was just missing the perfect art piece for above her crib. I found this beautiful landscape from @Wayfair that goes with the overall pink and girlie vibes in her room. I love that I can shop with confidence using Wayfair Verified 💗🫶  #nurserydecor #artfinds #wayfair #wayfairfinds #girlnursery _pcp_blayre_verified_vsa,Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,1371.86
1871342284210354,7556207735696608542,7197480051649659946,ENABLE,@Wayfair .. they had just what I needed. #newcouch #wayfair_redbarrel_kiall_sectional_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,1363.68
1871342904747089,7529519706336775454,6711861980427650053,ENABLE,The prettiest piece of furniture in my house.   The stunning 10 piece adjustable sectional from @Wayfair #wayfair #wayfaircreator #wayfairfinds #wayfairfinds _search_wadelogan_arfsten_sectional_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,1355.27
1871450141141154,7659444638444522765,7495947606242788382,ENABLE,Still have shelves and pictures to hang to finalize everything but the boys are ecstatic about their “treehouse”😍 @Wayfair for the win! #momtok #momsover30 #roomrefresh #littleboys _search_mrsmeganbranch_beds_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,1342.14
1871340176891921,7617657594261425439,6931846379966825477,ENABLE,"A large rug under the bed instantly makes the room feel more finished! Next up to purchase are new decorative pillows, my husband will be so excited 🙃 #Home #homedecor #rug #bedroom #design @Wayfair_search_magnoliahome_loloi_forrest_arearug_broad_LF",Spark_Rugs_Broad_LF,1871339925834801,1871338571302274,Evergreen VSA Broad Web LF,1339.56
1871342881541377,7603472499367628046,7339743283512853546,ENABLE,Cozy vibes with wayfair products✨ 3 months of no regrets ✨ @Wayfair  #cozyhome #wayfairfinds #wayfairaffiliate #paratii #aesthetichomedecor _search_latituderun_mauralia_sectional_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,1337.56
1871450340908337,7661754539590028574,6806052868686529542,ENABLE,Master bedroom makeover part 2 - new nightstands from @Wayfair  • • #wayfair #wayfairfinds #nightstands #bedroommakeover #housemakeover _search_jenn_dunning_nightstand_broad_LF,Spark_BedroomFurniture_Broad_LF,1871339875265665,1871338571302274,Evergreen VSA Broad Web LF,1319.83
1868267139688673,7647246401168035102,7455046156479104043,ENABLE,"The Tolzmann sectional from Wayfair, very affordable #wayfairfinds #wayfair #wayfaircreator #homedecor #fyp _wcp_hokkudesigns_tolzmann_couch_broad",Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,1309.26
1845524548310129,7546973058586692919,6975526164401505285,ENABLE,"Huge thank you to @Wayfair for sending me this stunning 42x42 brass round mirror 🪞✨ It’s the perfect statement piece to complete my entryway, and it couldn’t have arrived at a better time just in time for cozy fall vibes 🍂 I’m truly obsessed with Wayfair and how easy they make refreshing any space! 🏡 Comment FALL for the link 🧡 #wayfair #wayfaircreator #fyp #wayfairfinds #falldecor",Spark_Mirrors_Broad,1845523389219042,1845522176114754,Evergreen VSA Broad Web,1299.5
1871341475737666,7550682058146860318,6920966106015187974,ENABLE,So thankful I was able to grab these before they sold out. This is a small home upgrade that made such a difference. These barstools from @Wayfair added just what I needed to my space. 🔗 in bio #wayfair #homedecor #momlife #kitchenupgrade #kitchenfurniture  _ce_corriganstudio_vannie_upholstered_stool_broad_FF,Spark_Stools_Broad_FF,1871339799032897,1871339683323985,Evergreen VSA Broad Web FF,1293.73
1858567621942386,7611211148737662222,6874204649781052421,ENABLE,"Searching for products “Wayfair Verified” is definitely a game changer, these products are typically rated higher with fewer returns and tested to last.  #wayfair #wayfairverified #furniture #homedecor",Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,1282.76
1871342937026978,7559028784133836062,6954952028167259141,ENABLE,this was on back order and was a pleasant surprise when it showed up at my door months after ordering it😍🤎 #wayfair #wayfairfinds #rugs #bathroomrug #runnerrug @Wayfair @Loloi Rugs _clj_loloi_scottie_mocha_rug_broad_FF,Spark_Rugs_Broad_FF,1871339772533905,1871339683323985,Evergreen VSA Broad Web FF,1275.82
1868914094730321,7650178031801208094,7457583983950627882,ENABLE,"we both bought it and that says everything 🖥️👀 this @Wayfair standing desk is sleek, spacious & has programmable heights - the WFH upgrade we didn't know we needed 🤍✨ #StandingDesk #WayfairFinds #HomeOffice #DeskSetup #WorkFromHome_search_eberndesigns_electric_standingdesk_broad",Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,1275.64
1871341468781585,7592774417864854815,7585385674900521997,ENABLE,"The perfect shoe storage cabinet, fits up to 24 pairs of shoes (including your boyfriend’s sneakers) 👟  @Wayfair 🤎 Find this on my LTK, link in bio ✨ #shoestorage #entryway #apartmenttour #interiordesign #fyp _search_loonpeak_24pair_walnut_shoestorage_broad_FF",Spark_ShoeStorage_Broad_FF,1871339784944641,1871339683323985,Evergreen VSA Broad Web FF,1274.82
1871342551742609,7595951533372476685,6806083796644725766,ENABLE,"Yeah, she’s worth the hype. We put this in our primary bedroom, so we have a his & hers sideboard moment. #homedecor #burlwood #interiordesign #grandmillenial #wayfair _search_millwoodpines_dorne_sideboard_broad_LF",Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,1273.3
1871343006179554,7563412235880533303,6983035880039810054,ENABLE,Love this dining table from @Wayfair such a steal! 🤌🏽✨ linked on my @LTK 🤍 #diningtable #diningroom #wayfair #wayfairfinds #wayfairfurniture _search_latituderun_under90_diningtable_broad_FF,Spark_Tables_Broad_FF,1871339812681090,1871339683323985,Evergreen VSA Broad Web FF,1269.58
1859390267349154,7613598163848400158,151428,ENABLE,One of my favorite purchases from @Wayfair 🥰 This Vanity has become such a huge part of my content. I linked it in my bio or comment link and I’ll send it to you! #wayfairfurniture #vanitymirror #wayfairfinds #content,Spark_MakeupVanities_Broad,1851727743997041,1845522176114754,Evergreen VSA Broad Web,1262.16
1871342943874178,7577878305244761374,6811597056010241030,ENABLE,still loving these @Wayfair media stands! #wayfair #wayfaircreator #organicmodern #neutralaesthetic #neutralhomedecor #traditionalhome #interiordesign  #neutralhome #Itkhome #amazonmusthaves #livingroomdecor_ce_wadelogan_hanson_tvstand_broad_FF,Spark_TVConsoles_Broad_FF,1871339803012241,1871339683323985,Evergreen VSA Broad Web FF,1254.62
1860667055361041,7618307606997634318,7206859556088497194,ENABLE,"I have never had a vanity before and I am so happy girlyy’s 😊 this is just what I needed for all my girl goodies  • • Upgrade or purchase your new girlyy girl vanity by going to @Wayfair today 🏡 you won’t be disappointed girls • • I cant wait to fill her up with lip gloss, body lotion/butters, body mist/perfumes and skincare 🤗 • • #contentcreator #makeupvanity #wayfair #productreviewer #girlythings",Spark_MakeupVanities_Broad,1851727743997041,1845522176114754,Evergreen VSA Broad Web,1235.76
1870794052069585,7659882203941244173,7287694793768698922,ENABLE,#WayfairPartner The best way to shop for your dorm!!!! @Wayfair #dormshopping #backtoschool #collegeprep #shopping_clp_grwmhudson_bts_vsa,GTM_Parents_BTS_VSA,1851727732826433,1845522176114754,Evergreen VSA Broad Web,1233.42
1871342293162193,7627174477389942030,6695148699427636229,ENABLE,best wayfair purchase ever  #couch #homeinspo #wayfair #affordable #sofa _search_latituderun_eugenija_sectional_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,1227.29
1863748073680081,7633586830822165774,7062450108902638639,ENABLE,"If you’ve been looking for the perfect office desk, this is your sign 👀 I found this one on @Wayfair and I love how it instantly elevated my workspace; clean, functional, and actually makes me want to sit down and get things done. And the best part? It’s on sale right now 🙌🏽 If you’re building out your home office or just ready for an upgrade, this is a solid option.  You can shop it directly in my Wayfair storefront (linked in my bio)! #Wayfair #WayfairCreator #WayfairElevate #ad #wayfairfinds",Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,1225.8
1862474170401009,7620590597010754847,6807882655087641606,ENABLE,A refresh in my home office. This desk from @Wayfair is such a staple in the space. The size and style is perfect for both functionality and aesthetic. #wayfair #wayfairelevate #ad #homeoffice #desk,Spark_Desks_Broad,1845522726365202,1845522176114754,Evergreen VSA Broad Web,1225.36
1871342551743713,7613154491310804254,6767518190455292934,ENABLE,"It was a brat to build, but other than that, she’s perfect!  #wayfair #wayfairfinds @Wayfair _search_millwoodpines_dorne_sideboard_broad_LF",Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,1218.97
1854941249760290,7591687204095724855,6997958575050687494,ENABLE,One of my favs from @Wayfair! Love how this project turned out!  #wayfair #wayfairfinds #wayfaircreator #wayfairpartner,Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,1198.58
1866363697185906,7638822019995323679,6656472876923109381,ENABLE,"SO obsessed with our new nightstands, now just need to figure out how to style them🤪❣️  @Wayfair #homedecor #nighstands #marriagehumor #fyppppp #lifestylecontent",Spark_BedroomFurniture_Broad,1845522581635297,1845522176114754,Evergreen VSA Broad Web,1197.06
1847453819844770,7554027474716265741,7338143020423152686,ENABLE,"fresh and new, faucet from @Wayfair 🫶🏼✨🍇 #kitchenremodel #kitchendesign",Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,1194.63
1871342531307874,7645326182560353549,7339645684396622894,ENABLE,Slowly upgrading our living room   #homedecor #wayfairfinds _ce_millwoodpines_dorne_sideboard_broad_LF,Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,1183.27
1867446133450849,7631422747737918741,6807086151389922306,ENABLE,Unboxing our 1st @Wayfair purchase!   #wayfair_search_bayisle_pu_swivel_barstool_broad,Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,1182.18
1871342483974226,7605298511994817806,6820032381837657093,ENABLE,linked in my ShopMy in bio 🔗 @Wayfair #wayfairrug #scallopedrug #homedecor #southernhome #coastalliving _clj_loloi_scottie_mocha_rug_broad_LF,Spark_Rugs_Broad_LF,1871339925834801,1871338571302274,Evergreen VSA Broad Web LF,1176.84
1863841527184497,7633031601634479374,6806836502028682245,ENABLE,"with 3 little kids, I need furniture that actually holds up 😅 I’ve been leaning on @Wayfair Verified to find pieces that are worth it long-term. It highlights items that are reviewed by experts for things like quality, comfort, and durability…so I feel way more confident ordering online without second guessing. when something is “Verified,” it means it’s been flagged as a standout option—not just cute in photos, but actually holds up in real homes. I have these chairs and all of my other fave Wayfair piece",Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,1167.34
1871342784337938,7607592820274236685,7433429967016723499,ENABLE,& the queen is only $300! One of my favorite wayfair finds! 🫶🏻 #homedecor #homeinspo #bedroom #furniture #affordabledecor _search_wadelogan_birzer_bed_broad_FF,Spark_Bed_Broad_FF,1871339709357409,1871339683323985,Evergreen VSA Broad Web FF,1157.82
1864458321740914,7621210013175926029,6790559394494350341,ENABLE,#gifted_by_wayfair gifted by Wayfair 🤍,Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,1148.63
1845524121528322,7472757150176300334,6912510294926066694,ENABLE,I looooove 🧡 @Wayfair chaise lounge chair with the stool. The color and fit is everything to me!  #wayfair #WayfairCreator #homedecor #readingnook #chaiselounge #colorfuldecor #wayfairpartner,Spark_Chaise_Broad,1845522335696993,1845522176114754,Evergreen VSA Broad Web,1145.57
1871450440816946,7654942233375935774,6778151391128732677,ENABLE,"Coffee table reset routine ✨ Always get so many questions on this coffee table, it’s @Wayfair !! #apartmentinspo #resetroutine #coffeetable #coffeetablestyling #apartmentdecor _search_ellemenzel_tables_broad_FF",Spark_Tables_Broad_FF,1871339812681090,1871339683323985,Evergreen VSA Broad Web FF,1145.28
1871341713613954,7611588686840352014,6975526164401505285,ENABLE,"#ad @Wayfair Verified makes furniture shopping so much easier because you know the pieces are carefully reviewed for quality, durability, and real customer satisfaction. It takes the guesswork out of buying online and gives me confidence that I’m investing in something worth it. 🙌 My fireplace bed is the perfect example — built-in charger ports, Bluetooth speakers, and LED flames that give all the cozy vibes without any real heat. 🔥✨  #WayfairVerified  #wayfair #wayfairelevate _pcp_allaboutmicha_beds_ver",Spark_Verified_Broad_LF,1871339968197938,1871338571302274,Evergreen VSA Broad Web LF,1140.18
1867632931258609,7614661195362077972,6768491802388890629,ENABLE,This rug from Wayfair 🤍🤍🤍 @Wayfair @Loloi Rugs what do we think?! I have this rug in multiple sizes around my house because I love it so much! #livingroom #livingroomdecor #livingroominspo #wayfairpartner _search_chrislovesjulia_loloi_scottie_fog_arearug_broad,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,1129.47
1864633042494529,7636836265928822023,6805283098620707846,ENABLE,Let’s install our new gallery wall in our living room! The frames are linked in my Shop My! 🫶🏻 What do you think!? Also if you know anywhere for the chair let me know!!  @Wayfair #interiordesign #interiordecor #homedecor #gallerywall #vlog,Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,1126.1
1871341398162657,7604566514037017886,6805311682291008517,ENABLE,SO beyond happy with these beautiful chairs!!!! Up next: dining table 😍🤎 #homefinds #cozyhome #cozyhomeaesthetic #cozyhomefinds #homeessentials @Wayfair _search_everlyquinn_17in_dining_chair_broad_FF,Spark_Chairs_Broad_FF,1871339735707778,1871339683323985,Evergreen VSA Broad Web FF,1125.37
1871341519867074,7612505001310620958,7089131140628005931,ENABLE,"If these accent chairs survive 3 dogs and only took 2 minutes to assembe, I’m sold! Wayfair Verified = easy assembly + real life durability @Wayfair #fyp #wayfair #wayfairpartner #wayfaircreator #accentchair _pcp_enerlivin_chairs_verified_broad_FF",Spark_Verified_Broad_FF,1871339822013521,1871339683323985,Evergreen VSA Broad Web FF,1120.85
1854509162604689,7588700761043799310,7176336018470274090,ENABLE,"@Wayfair does it AGAIN😍 when I say this is a wayfair house, I’m telling you nooo lies! I was overdue for a chair upgrade, I love this one🥰 • • • #wayfairfinds #wayfair #vanitychair #accentchair #homedeco",Spark_MakeupVanities_Broad_2,1845522212311074,1845522176114754,Evergreen VSA Broad Web,1117.17
1871342385521745,7501728228038544686,6918970366883038213,ENABLE,thank you wayfair!!!! wooooooot i’m so excited #wayfair #sectional #couch #couchhunt #aesthetic #couch #wayfaircouch #greencouch #greencouches #homeaesthetic #apartment _search_latituderun_nyerere_sofa_broad_LF,Spark_Couches_Broad_2_LF,1871339910950129,1871338571302274,Evergreen VSA Broad Web LF,1111.25
1862731714119825,7624203345015606541,6768208966809682950,ENABLE,It’s a work in progress but our basement playroom is coming along  Snagged this gorgeous and colorful rug from @Wayfair and @RugsUSA for a fun pop of color down in the basement  Slow but steady in getting this house to feel like a home  #basementplayroom #colorfulhome #toddlerplayroom #rugsusa #wayfair,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,1103.7
1871342838735073,7615041491102092575,7364771426911978538,ENABLE,Slowly upgrading our space. 💚 _ #cozyhomedecor #wayfairfinds #neutralhome #gifttheexplorer #homedecorinspo _search_ivybronx_gabbanelli_swivel_chair_broad_FF,Spark_Chairs_Broad_FF,1871339735707778,1871339683323985,Evergreen VSA Broad Web FF,1101.66
1871341604058337,7564518583988931853,7426832510749967403,ENABLE,This bed and cozy vibe ✨🛏️ the perfect comfy corner tbh 🤍 @Wayfair  #Wayfair #HomeDecor #BedroomInspo #CozyVibes #fyp _search_mercuryrow_solon_bed_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,1096.46
1871342310630481,7632389131947003150,6793032138139026437,ENABLE,8 months later and we STILL love this couch!! 🤩☁️ 🔗 for this couch is in my b i o  #wayfair #wayfaircreator #sectional #wayfairfinds @Wayfair _search_latituderun_u_shape_cloudcouch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,1096.14
1871342306656370,7531778912880282893,6671956109273989125,ENABLE,Best purchase we have ever made for our home ☁️ @Wayfair #cloudcouch #wayfair #couch #kidfriendly #petfriendly #momtok #furniture #cloudcouchdupe #wayfairfinds #momsoftiktok #relatablemomcontent #dreamcouch _search_latituderun_nyerere_couch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,1089.7
